玻璃钢	0.033629477	0.016814739
假根	-0.7043407	-0.23478024
焊点	-0.037119508	-0.018559754
归队	0.005106628	0.002553314
好榜样	-0.044949114	-0.011237279
炒菜锅	-1.5069877	-0.75349385
飞鸟	-0.88023543	-0.88023543
白玉堂	-0.86540455	-0.28846818
百分之五六十	-1.4846613	-0.7423307
第一二	-1.1968337	-0.59841686
照旧	1.2817706	0.32044265
酸菜	0.7075804	0.7075804
春夏秋冬	-1.5496488	-0.7748244
大出血	1.0262004	0.3420668
先行者	-0.7612152	-0.2537384
话不投机	-3.0457668	-0.7614417
正规化	-0.86583686	-0.86583686
热电	-0.6994201	-0.6994201
便秘	-1.8763635	-0.3752727
产品烟嘴部分	-0.002977848	-7.44462E-4
字码字码字码字码	-0.7547858	-0.7547858
第七八	-0.5952596	-0.11905192
炒股	-1.6205	-0.81025
格范	-2.0393634	-0.6797878
自有	-1.1645226	-0.5822613
现代人	-0.92810225	-0.46405113
挑战性	-0.6864287	-0.6864287
三百六十	0.4836375	0.4836375
惠来	-0.7528751	-0.08365279
云静云英	-2.03224	-0.40644798
腋窝	-0.89609766	-0.89609766
胰腺炎	-0.043077826	-0.010769457
批发商	1.4248778	0.7124389
交易量	-0.8145717	-0.8145717
空中	0.8588653	0.17177306
离散	-0.04061699	-0.020308495
声带	-0.7912854	-0.7912854
大型	-0.041435897	-0.020717949
量筒	-0.71306294	-0.71306294
积德	-1.4378896	-0.7189448
大手大脚	0.73191404	0.73191404
硬邦邦	-0.82001096	-0.27333698
空位	0.56153494	0.11230699
借火	-0.6757631	-0.22525436
租房	-2.2805557	-0.76018524
芬兰	0.8402248	0.8402248
大增	-0.009081006	-0.004540503
熟手	-0.7461996	-0.7461996
套包	-1.658535	-0.8292675
圣诞老人	1.4043092	0.7021546
一樣給	-0.41143847	-0.41143847
悠然	-1.890359	-0.9451795
良多	4.293652	0.71560866
果风	-1.50039	-0.750195
必读	-0.6622109	-0.13244218
检疫	1.7628601	0.44071501
传送	-2.086163	-0.69538766
河西走廊	-1.3870717	-0.69353586
人鱼	-2.2943106	-0.32775864
秋文	1.2476811	0.4158937
天大	0.5945199	0.1981733
西经	-1.2468516	-0.6234258
奥凯	0.012590051	0.0031475127
天太	-3.488648	-0.6977296
任人宰割	-1.6034868	-0.8017434
马爽	0.0153307915	0.0076653957
夫复	0.70218056	0.23406018
埃文斯	-0.7362725	-0.24542417
点缀	0.69428456	0.69428456
忍让	-1.6007745	-0.80038726
秋日	0.7578906	0.7578906
懊丧	-2.044655	-0.40893102
大姨	0.67570645	0.67570645
饮酒	-0.5537007	-0.1845669
夫妇	-0.7505278	-0.7505278
微辞	0.7393925	0.24646418
福尔摩文	0.005324185	0.0026620924
花剑	-1.0515573	-0.52577865
夫妻	-1.415968	-0.707984
元件	-3.7576947	-0.75153893
大婶	-1.5411775	-0.77058876
忠言	-0.8176573	-0.8176573
一本万利	3.1960955	0.6392191
必赞	0.41839585	0.13946529
克丝	-0.5527129	-0.18423764
高昂	-0.6360051	-0.12720102
勇比子	-2.9269931	-0.5853986
褒贬	0.69806176	0.23268725
70分	-0.032533646	-0.008133411
熔断	-3.7395275	-0.7479055
先付	-0.7386857	-0.24622858
哗啦啦	0.663905	0.22130167
梅红	-4.2168617	-0.7028103
家家户户	2.6324923	0.43874872
德辉	-1.4277499	-0.47591662
干电池	-1.8248936	-0.6082979
负十五	-1.8285092	-0.36570185
五天才	0.0122080445	0.0061040223
艾妹	-1.0806412	-0.18010686
劈头盖脸	-0.30860788	-0.30860788
煤气	-0.7760451	-0.7760451
先例	0.6031123	0.6031123
琉璃瓦	0.8028772	0.26762572
爱卿	-0.0077881217	-0.0038940609
馈送	0.0020076632	5.019158E-4
松鼠	-1.4979384	-0.3744846
信笺	-0.057582676	-0.028791338
祥瑞	0.91597474	0.45798737
点点头	-0.63461024	-0.21153675
对症下药	-0.77331924	-0.25777307
22日	-2.116324	-0.4232648
天宫	-0.698802	-0.698802
大寿	2.3202581	0.58006454
至此	1.6495318	0.8247659
同方向	0.7866467	0.7866467
龙义超	-3.9334404	-0.6555734
大局	0.5942861	0.5942861
牡丹	-2.2974164	-0.7658055
算总账	0.54472274	0.54472274
吃一堑	-1.1970611	-0.39902034
芋头	-1.5318	-0.7659
大大咧咧	-2.1079996	-0.7026665
大有可为	-1.2825294	-0.6412647
慎思	-0.13721031	-0.034302577
信籁	-0.3562673	-0.118755765
胃部	-3.1922495	-0.7980624
亮晶晶	0.72895914	0.72895914
饭钱	0.5736376	0.5736376
稿子	-0.8132686	-0.8132686
奉天	0.76527023	0.76527023
椰汁	-1.5083511	-0.75417554
加林特	-0.7064063	-0.23546876
先全	-0.7310808	-0.24369359
血汗钱	-0.73383427	-0.14676686
旁观者	-1.5239422	-0.38098556
背部	3.033192	0.758298
外快	1.231371	0.6156855
颜如玉	0.022471428	0.005617857
西药	-1.6339009	-0.5446336
传销	-0.7316119	-0.24387063
发生器	1.8991728	0.6330576
天师	-1.3920205	-0.69601023
现代化	1.3654604	0.6827302
驻留	-0.75280863	-0.75280863
首都	0.552619	0.552619
惹气	-0.75829214	-0.75829214
英伦	-0.9109559	-0.45547795
相得益彰	2.2646143	0.5661536
公举	-1.450522	-0.725261
入会	0.0036943555	0.0018471777
